!Program,WCSM,V1.05.0
!Device,"FloPro"
!SerialNo,87220
!Ident,"guana"
!Version,V3.11.3
!Upload interval,30
!Channels,11
!Names,"velocity east","depth east","flow rate east","velocity middle","depth middle","flow rate middle","velocity west","depth west","flow rate west","South total flow","North total flow"
!Units,"m/s","m","m3/min","m/s","m","m3/min","m/s","m","m3/day","m3","m3"
!Interval,900
2020/03/03 10:55:29,*Note,"Unit started"
2020/03/03 10:55:33,*Note,"Unit stopped"
!Upload interval,15
2020/03/03 11:45:21,*Note,"Unit started"
2020/03/03 11:46:14,*Note,"Unit stopped"
2020/03/03 11:55:33,*Note,"Unit started"
2020/03/03 11:57:12,*Upload,"HTTP: OK"
2020/03/03 12:00:00,-0.07,1.16,-13.81,0.0,1.16,0.0,-0.07,1.15,-19411.74,0.0,-136.44
2020/03/03 12:00:00,*Note,"Clock adjusted: -1s"
2020/03/03 12:13:19,*Upload,"HTTP: OK"
2020/03/03 12:15:00,-0.04,1.19,-7.24,0.0,1.19,0.0,-0.06,1.18,-16642.21,0.0,-418.32
2020/03/03 12:15:00,*Note,"Clock adjusted: -1s"
2020/03/03 12:20:46,*Note,"Unit stopped"
2020/03/03 12:22:11,*Note,"Unit started"
2020/03/03 12:23:49,*Upload,"HTTP: OK"
2020/03/03 12:30:00,-0.04,1.25,-9.02,0.0,1.26,0.0,-0.05,1.24,-14150.52,0.0,-598.23
2020/03/03 12:30:00,*Note,"Clock adjusted: -1s"
2020/03/03 12:39:56,*Upload,"HTTP: OK"
2020/03/03 12:45:00,-0.2,1.29,-42.87,0.0,1.29,0.0,-0.04,1.28,-11390.16,0.0,-1359.97
2020/03/03 12:45:00,*Note,"Clock adjusted: -1s"
2020/03/03 12:56:04,*Upload,"HTTP: OK"
2020/03/03 13:00:00,-0.06,1.34,-12.14,0.0,1.34,0.0,-0.05,1.33,-16185.87,0.0,-1710.72
2020/03/03 13:00:00,*Note,"Clock adjusted: -1s"
2020/03/03 13:12:11,*Upload,"HTTP: OK"
2020/03/03 13:15:00,-0.04,1.38,-9.69,0.0,1.37,0.0,-0.05,1.37,-14603.96,0.0,-2008.13
2020/03/03 13:15:00,*Note,"Clock adjusted: -1s"
2020/03/03 13:28:19,*Upload,"HTTP: OK"
2020/03/03 13:30:00,-0.06,1.42,-14.53,0.0,1.42,0.0,-0.03,1.41,-11247.1,0.0,-2343.22
2020/03/03 13:30:00,*Note,"Clock adjusted: -1s"
2020/03/03 13:44:26,*Upload,"HTTP: OK"
2020/03/03 13:45:00,-0.05,1.47,-11.22,0.0,1.46,0.0,-0.04,1.46,-13675.29,0.0,-2654.03
2020/03/03 13:45:00,*Note,"Clock adjusted: -1s"
2020/03/03 13:53:35,*Note,"Unit stopped"
!Units,"m/s","m","m3/min","m/s","m","m3/min","m/s","m","m3/min","m3","m3"
2020/03/03 14:17:21,*Note,"Unit started"
2020/03/03 14:18:59,*Upload,"HTTP: OK"
2020/03/03 14:25:00,*Note,"Clock adjusted: -1s"
2020/03/03 14:30:00,-0.14,1.55,-34.83,0.43,1.55,108.48,-0.12,1.54,-28.8,1084.79,-3457.47
2020/03/03 14:35:05,*Upload,"HTTP: OK"
2020/03/03 14:35:15,*Note,"Remote host start"
2020/03/03 14:35:54,*Note,"Unit stopped"
!Channels,12
!Names,"velocity east","depth east","flow rate east","velocity middle","depth middle","flow rate middle","velocity west","depth west","flow rate west","To South totflow","To North totflow","Net Total Flow"
!Units,"m/s","m","m3/min","m/s","m","m3/min","m/s","m","m3/min","m3","m3","m3/min"
2020/03/03 14:51:35,*Note,"Unit started"
2020/03/03 14:51:36,*Note,"Clock adjusted: -1s"
2020/03/03 15:00:00,-0.07,1.58,-17.63,0.41,1.57,105.3,-0.08,1.57,-21.26,1053,-388.88,66.41
!Upload interval,60
2020/03/03 15:07:13,*Upload,"HTTP: OK"
2020/03/03 15:07:42,*Note,"Remote host start"
2020/03/03 15:08:50,*Note,"Unit stopped"
!Names,"velocity east","depth east","flow rate east","velocity middle","depth middle","flow rate middle","velocity west","depth west","flow rate west","To South totflow","To North totflow","total flow rate"
2020/03/03 15:40:16,*Note,"Unit started"
2020/03/03 15:41:01,*Upload,"RHS: OK"
2020/03/03 15:45:00,-0.07,1.57,-18.79,0.0,1.56,0.0,-0.06,1.56,-15.92,1053,-778.63,-34.71
2020/03/03 15:45:00,*Note,"Clock adjusted: -1s"
2020/03/03 15:57:09,*Upload,"HTTP: OK"
2020/03/03 16:00:00,-0.13,1.54,-32.39,0.12,1.52,29.05,-0.08,1.53,-20.96,1488.82,-1578.89,-24.3
2020/03/03 16:00:00,*Note,"Clock adjusted: -1s"
2020/03/03 16:15:00,-0.1,1.47,-25.01,0.53,1.47,126.07,-0.12,1.46,-28.22,3379.89,-2377.38,72.84
2020/03/03 16:30:00,-0.07,1.41,-16.23,0.68,1.4,154.06,-0.08,1.4,-18,5690.77,-2890.75,119.83
2020/03/03 16:45:00,-0.1,1.36,-22.14,0.71,1.35,156.36,-0.12,1.34,-26.3,8036.13,-3617.25,107.92
2020/03/03 16:58:16,*Upload,"HTTP: OK"
